,date,ap_daily,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26,ap27
19411,2003-02-23,11.063,15,27,15,7,18,15,12,5,22,18,12,7,15,7,12,18,18,6,7,15,12,7,7,18,9,9,9
19412,2003-02-24,6.031,22,18,12,7,15,7,12,18,18,6,7,15,12,7,7,18,9,9,9,6,3,3,7,7,6,6,7
19413,2003-02-25,5.021,18,6,7,15,12,7,7,18,9,9,9,6,3,3,7,7,6,6,7,7,3,5,6,6,4,3,3
19414,2003-02-26,15.084,9,9,9,6,3,3,7,7,6,6,7,7,3,5,6,6,4,3,3,3,9,22,18,15,9,12,32
19415,2003-02-27,30.136,6,6,7,7,3,5,6,6,4,3,3,3,9,22,18,15,9,12,32,48,39,18,18,32,27,22,32
19416,2003-02-28,18.105,4,3,3,3,9,22,18,15,9,12,32,48,39,18,18,32,27,22,32,18,4,12,22,15,22,15,32
19417,2003-03-01,15.084,9,12,32,48,39,18,18,32,27,22,32,18,4,12,22,15,22,15,32,32,7,6,18,18,12,12,12
19418,2003-03-02,11.063,27,22,32,18,4,12,22,15,22,15,32,32,7,6,18,18,12,12,12,7,12,7,12,12,7,18,15
19419,2003-03-03,24.126,22,15,32,32,7,6,18,18,12,12,12,7,12,7,12,12,7,18,15,18,5,7,7,15,27,56,56
19420,2003-03-04,34.136,12,12,12,7,12,7,12,12,7,18,15,18,5,7,7,15,27,56,56,48,39,39,39,32,27,18,27
19421,2003-03-05,19.105,7,18,15,18,5,7,7,15,27,56,56,48,39,39,39,32,27,18,27,18,12,12,18,18,27,18,27
19422,2003-03-06,27.126,27,56,56,48,39,39,39,32,27,18,27,18,12,12,18,18,27,18,27,32,22,22,22,27,39,18,32
19423,2003-03-07,15.094,27,18,27,18,12,12,18,18,27,18,27,32,22,22,22,27,39,18,32,27,18,18,18,9,5,12,15
19424,2003-03-08,8.052,27,18,27,32,22,22,22,27,39,18,32,27,18,18,18,9,5,12,15,5,5,5,5,9,18,12,9
19425,2003-03-09,11.063,39,18,32,27,18,18,18,9,5,12,15,5,5,5,5,9,18,12,9,9,18,15,5,6,6,9,22
19426,2003-03-10,16.094,5,12,15,5,5,5,5,9,18,12,9,9,18,15,5,6,6,9,22,6,18,12,12,15,22,15,27
19427,2003-03-11,12.073,18,12,9,9,18,15,5,6,6,9,22,6,18,12,12,15,22,15,27,18,12,15,9,9,22,6,4
19428,2003-03-12,8.042,6,9,22,6,18,12,12,15,22,15,27,18,12,15,9,9,22,6,4,9,6,7,7,7,5,6,18
19429,2003-03-13,14.084,22,15,27,18,12,15,9,9,22,6,4,9,6,7,7,7,5,6,18,27,18,12,12,22,5,6,6
19430,2003-03-14,23.115,22,6,4,9,6,7,7,7,5,6,18,27,18,12,12,22,5,6,6,7,9,22,22,56,12,32,22
19431,2003-03-15,26.126,5,6,18,27,18,12,12,22,5,6,6,7,9,22,22,56,12,32,22,48,27,22,18,22,32,18,22
19432,2003-03-16,31.136,5,6,6,7,9,22,22,56,12,32,22,48,27,22,18,22,32,18,22,15,15,9,27,32,32,80,39
19433,2003-03-17,42.157,12,32,22,48,27,22,18,22,32,18,22,15,15,9,27,32,32,80,39,15,39,48,22,56,39,48,67
19434,2003-03-18,28.126,32,18,22,15,15,9,27,32,32,80,39,15,39,48,22,56,39,48,67,39,39,39,39,39,9,9,12
19435,2003-03-19,12.073,32,80,39,15,39,48,22,56,39,48,67,39,39,39,39,39,9,9,12,18,27,15,6,9,9,9,7
19436,2003-03-20,25.126,39,48,67,39,39,39,39,39,9,9,12,18,27,15,6,9,9,9,7,4,12,18,22,32,39,32,39
19437,2003-03-21,30.136,9,9,12,18,27,15,6,9,9,9,7,4,12,18,22,32,39,32,39,32,39,27,48,18,7,22,48
19438,2003-03-22,16.094,9,9,7,4,12,18,22,32,39,32,39,32,39,27,48,18,7,22,48,22,22,27,15,7,5,9,22
19439,2003-03-23,22.115,39,32,39,32,39,27,48,18,7,22,48,22,22,27,15,7,5,9,22,22,12,22,48,15,15,27,15
19440,2003-03-24,6.031,7,22,48,22,22,27,15,7,5,9,22,22,12,22,48,15,15,27,15,12,9,9,7,4,4,3,2
19441,2003-03-25,3.01,5,9,22,22,12,22,48,15,15,27,15,12,9,9,7,4,4,3,2,2,5,5,0,3,4,4,3
19442,2003-03-26,8.042,15,27,15,12,9,9,7,4,4,3,2,2,5,5,0,3,4,4,3,2,9,6,5,6,5,15,12
19443,2003-03-27,25.126,4,3,2,2,5,5,0,3,4,4,3,2,9,6,5,6,5,15,12,39,15,39,22,22,32,15,18
19444,2003-03-28,27.126,4,4,3,2,9,6,5,6,5,15,12,39,15,39,22,22,32,15,18,27,27,27,9,7,22,32,67
19445,2003-03-29,37.146,5,15,12,39,15,39,22,22,32,15,18,27,27,27,9,7,22,32,67,48,39,22,15,27,32,56,56
19446,2003-03-30,39.146,32,15,18,27,27,27,9,7,22,32,67,48,39,22,15,27,32,56,56,56,22,27,27,27,39,48,67
19447,2003-03-31,43.157,22,32,67,48,39,22,15,27,32,56,56,56,22,27,27,27,39,48,67,18,9,15,39,67,94,67,32
19448,2003-04-01,18.105,32,56,56,56,22,27,27,27,39,48,67,18,9,15,39,67,94,67,32,39,22,9,7,9,22,27,9
19449,2003-04-02,24.126,39,48,67,18,9,15,39,67,94,67,32,39,22,9,7,9,22,27,9,9,27,32,18,22,22,27,39
19450,2003-04-03,17.094,94,67,32,39,22,9,7,9,22,27,9,9,27,32,18,22,22,27,39,18,12,18,7,15,15,18,32
19451,2003-04-04,28.126,22,27,9,9,27,32,18,22,22,27,39,18,12,18,7,15,15,18,32,32,18,27,22,27,22,32,48
19452,2003-04-05,28.126,22,27,39,18,12,18,7,15,15,18,32,32,18,27,22,27,22,32,48,32,27,15,15,22,39,56,22
19453,2003-04-06,9.052,15,18,32,32,18,27,22,27,22,32,48,32,27,15,15,22,39,56,22,12,15,7,6,5,15,6,6
19454,2003-04-07,5.021,22,32,48,32,27,15,15,22,39,56,22,12,15,7,6,5,15,6,6,5,2,3,6,12,7,3,3
19455,2003-04-08,22.115,39,56,22,12,15,7,6,5,15,6,6,5,2,3,6,12,7,3,3,22,18,27,39,32,27,6,9
19456,2003-04-09,22.115,15,6,6,5,2,3,6,12,7,3,3,22,18,27,39,32,27,6,9,27,18,39,27,32,18,7,9
19457,2003-04-10,23.115,7,3,3,22,18,27,39,32,27,6,9,27,18,39,27,32,18,7,9,12,27,27,32,22,18,27,18
19458,2003-04-11,14.084,27,6,9,27,18,39,27,32,18,7,9,12,27,27,32,22,18,27,18,9,18,7,9,6,15,27,22
19459,2003-04-12,9.052,18,7,9,12,27,27,32,22,18,27,18,9,18,7,9,6,15,27,22,18,7,6,5,15,9,5,5
19460,2003-04-13,9.052,18,27,18,9,18,7,9,6,15,27,22,18,7,6,5,15,9,5,5,18,18,7,7,9,5,4,5
19461,2003-04-14,17.094,15,27,22,18,7,6,5,15,9,5,5,18,18,7,7,9,5,4,5,7,18,4,12,32,22,15,27
19462,2003-04-15,17.094,9,5,5,18,18,7,7,9,5,4,5,7,18,4,12,32,22,15,27,22,27,22,27,12,6,7,15
19463,2003-04-16,33.136,5,4,5,7,18,4,12,32,22,15,27,22,27,22,27,12,6,7,15,27,18,39,56,22,27,48,27
19464,2003-04-17,28.126,22,15,27,22,27,22,27,12,6,7,15,27,18,39,56,22,27,48,27,18,39,27,48,22,39,27,6
19465,2003-04-18,21.115,6,7,15,27,18,39,56,22,27,48,27,18,39,27,48,22,39,27,6,7,32,18,32,32,18,12,18
19466,2003-04-19,9.052,27,48,27,18,39,27,48,22,39,27,6,7,32,18,32,32,18,12,18,9,12,7,5,7,7,15,12
19467,2003-04-20,14.084,39,27,6,7,32,18,32,32,18,12,18,9,12,7,5,7,7,15,12,18,22,12,5,12,15,7,22
19468,2003-04-21,22.115,18,12,18,9,12,7,5,7,7,15,12,18,22,12,5,12,15,7,22,22,22,39,18,15,18,22,18
19469,2003-04-22,23.115,7,15,12,18,22,12,5,12,15,7,22,22,22,39,18,15,18,22,18,22,27,18,32,12,22,22,27
19470,2003-04-23,19.105,15,7,22,22,22,39,18,15,18,22,18,22,27,18,32,12,22,22,27,6,27,22,22,18,15,27,12
19471,2003-04-24,27.126,18,22,18,22,27,18,32,12,22,22,27,6,27,22,22,18,15,27,12,18,9,22,18,27,32,39,48
19472,2003-04-25,33.136,22,22,27,6,27,22,22,18,15,27,12,18,9,22,18,27,32,39,48,27,48,32,39,22,22,18,56
19473,2003-04-26,15.094,15,27,12,18,9,22,18,27,32,39,48,27,48,32,39,22,22,18,56,18,9,18,9,12,18,27,12
19474,2003-04-27,13.084,32,39,48,27,48,32,39,22,22,18,56,18,9,18,9,12,18,27,12,12,15,9,7,9,18,22,15
19475,2003-04-28,14.084,22,18,56,18,9,18,9,12,18,27,12,12,15,9,7,9,18,22,15,15,32,22,22,7,5,5,6
19476,2003-04-29,27.126,18,27,12,12,15,9,7,9,18,22,15,15,32,22,22,7,5,5,6,6,9,6,3,27,48,80,39
19477,2003-04-30,45.157,18,22,15,15,32,22,22,7,5,5,6,6,9,6,3,27,48,80,39,56,56,22,32,18,48,48,80
19478,2003-05-01,43.157,5,5,6,6,9,6,3,27,48,80,39,56,56,22,32,18,48,48,80,11,56,39,32,39,27,22,15
19479,2003-05-02,15.094,48,80,39,56,56,22,32,18,48,48,80,11,56,39,32,39,27,22,15,15,48,12,12,15,7,5,9
19480,2003-05-03,9.052,48,48,80,11,56,39,32,39,27,22,15,15,48,12,12,15,7,5,9,7,15,7,15,9,7,5,9
19481,2003-05-04,5.021,27,22,15,15,48,12,12,15,7,5,9,7,15,7,15,9,7,5,9,7,5,4,7,5,6,4,5
19482,2003-05-05,14.084,7,5,9,7,15,7,15,9,7,5,9,7,5,4,7,5,6,4,5,5,9,6,6,9,32,27,22
19483,2003-05-06,28.126,7,5,9,7,5,4,7,5,6,4,5,5,9,6,6,9,32,27,22,18,9,12,18,56,39,39,32
19484,2003-05-07,38.146,6,4,5,5,9,6,6,9,32,27,22,18,9,12,18,56,39,39,32,48,48,67,39,32,27,27,18
19485,2003-05-08,39.146,32,27,22,18,9,12,18,56,39,39,32,48,48,67,39,32,27,27,18,32,39,27,32,39,48,67,27
19486,2003-05-09,31.136,39,39,32,48,48,67,39,32,27,27,18,32,39,27,32,39,48,67,27,27,32,48,39,56,22,7,18
19487,2003-05-10,42.157,27,27,18,32,39,27,32,39,48,67,27,27,32,48,39,56,22,7,18,11,94,56,18,5,18,22,12
19488,2003-05-11,31.136,48,67,27,27,32,48,39,56,22,7,18,11,94,56,18,5,18,22,12,39,9,67,39,48,22,12,15
19489,2003-05-12,20.105,22,7,18,11,94,56,18,5,18,22,12,39,9,67,39,48,22,12,15,18,22,18,15,18,18,32,15
19490,2003-05-13,24.126,18,22,12,39,9,67,39,48,22,12,15,18,22,18,15,18,18,32,15,27,12,18,39,22,22,27,27
19491,2003-05-14,29.136,22,12,15,18,22,18,15,18,18,32,15,27,12,18,39,22,22,27,27,32,32,27,12,22,48,39,18
19492,2003-05-15,22.115,18,32,15,27,12,18,39,22,22,27,27,32,32,27,12,22,48,39,18,18,22,22,15,32,32,18,18
19493,2003-05-16,9.052,22,27,27,32,32,27,12,22,48,39,18,18,22,22,15,32,32,18,18,18,6,6,4,6,6,9,15
19494,2003-05-17,7.031,48,39,18,18,22,22,15,32,32,18,18,18,6,6,4,6,6,9,15,12,9,9,5,6,4,5,3
19495,2003-05-18,8.052,32,18,18,18,6,6,4,6,6,9,15,12,9,9,5,6,4,5,3,4,5,4,2,4,12,22,15
19496,2003-05-19,10.063,6,9,15,12,9,9,5,6,4,5,3,4,5,4,2,4,12,22,15,15,9,7,5,6,9,12,18
19497,2003-05-20,10.063,4,5,3,4,5,4,2,4,12,22,15,15,9,7,5,6,9,12,18,15,6,9,12,15,5,6,12
19498,2003-05-21,29.136,12,22,15,15,9,7,5,6,9,12,18,15,6,9,12,15,5,6,12,15,18,6,5,12,39,56,80
19499,2003-05-22,26.126,9,12,18,15,6,9,12,15,5,6,12,15,18,6,5,12,39,56,80,56,32,22,9,27,27,27,9
19500,2003-05-23,16.094,5,6,12,15,18,6,5,12,39,56,80,56,32,22,9,27,27,27,9,9,27,18,22,9,18,9,12
19501,2003-05-24,21.115,39,56,80,56,32,22,9,27,27,27,9,9,27,18,22,9,18,9,12,12,22,27,12,18,22,32,22
19502,2003-05-25,16.094,27,27,9,9,27,18,22,9,18,9,12,12,22,27,12,18,22,32,22,32,22,18,9,6,15,12,18
19503,2003-05-26,16.094,18,9,12,12,22,27,12,18,22,32,22,32,22,18,9,6,15,12,18,32,12,22,9,9,9,12,27
19504,2003-05-27,30.136,22,32,22,32,22,18,9,6,15,12,18,32,12,22,9,9,9,12,27,27,22,12,18,27,15,67,48
19505,2003-05-28,34.136,15,12,18,32,12,22,9,9,9,12,27,27,22,12,18,27,15,67,48,67,27,39,32,27,27,27,27
19506,2003-05-29,9.198,9,12,27,27,22,12,18,27,15,67,48,67,27,39,32,27,27,27,27,27,22,22,15,32,79,36,36
19507,2003-05-30,59.177,15,67,48,67,27,39,32,27,27,27,27,27,22,22,15,32,79,36,36,54,56,27,15,22,80,48,67
19508,2003-05-31,20.105,27,27,27,27,22,22,15,32,79,36,36,54,56,27,15,22,80,48,67,56,56,9,4,12,9,6,5
19509,2003-06-01,22.115,79,36,36,54,56,27,15,22,80,48,67,56,56,9,4,12,9,6,5,7,22,18,12,22,18,39,39
19510,2003-06-02,38.146,80,48,67,56,56,9,4,12,9,6,5,7,22,18,12,22,18,39,39,27,48,56,56,27,27,12,48
19511,2003-06-03,29.136,9,6,5,7,22,18,12,22,18,39,39,27,48,56,56,27,27,12,48,39,15,15,27,27,22,32,56
19512,2003-06-04,22.115,18,39,39,27,48,56,56,27,27,12,48,39,15,15,27,27,22,32,56,18,12,12,27,32,32,32,15
19513,2003-06-05,10.063,27,12,48,39,15,15,27,27,22,32,56,18,12,12,27,32,32,32,15,9,9,9,7,12,15,12,9
19514,2003-06-06,13.073,22,32,56,18,12,12,27,32,32,32,15,9,9,9,7,12,15,12,9,7,7,12,12,12,18,18,15
19515,2003-06-07,25.126,32,32,15,9,9,9,7,12,15,12,9,7,7,12,12,12,18,18,15,22,22,18,22,39,27,18,32
19516,2003-06-08,37.146,15,12,9,7,7,12,12,12,18,18,15,22,22,18,22,39,27,18,32,18,32,22,22,22,56,56,67
19517,2003-06-09,28.126,18,18,15,22,22,18,22,39,27,18,32,18,32,22,22,22,56,56,67,15,18,18,27,15,22,32,80
19518,2003-06-10,24.126,27,18,32,18,32,22,22,22,56,56,67,15,18,18,27,15,22,32,80,22,9,67,27,15,18,18,15
19519,2003-06-11,12.073,56,56,67,15,18,18,27,15,22,32,80,22,9,67,27,15,18,18,15,9,15,18,12,12,12,15,7
19520,2003-06-12,7.031,22,32,80,22,9,67,27,15,18,18,15,9,15,18,12,12,12,15,7,5,5,9,5,9,9,6,7
19521,2003-06-13,9.052,18,18,15,9,15,18,12,12,12,15,7,5,5,9,5,9,9,6,7,9,4,3,3,5,5,18,22
19522,2003-06-14,28.126,12,15,7,5,5,9,5,9,9,6,7,9,4,3,3,5,5,18,22,9,22,22,32,39,48,32,22
19523,2003-06-15,18.105,9,6,7,9,4,3,3,5,5,18,22,9,22,22,32,39,48,32,22,22,39,18,12,18,12,15,12
19524,2003-06-16,40.157,5,18,22,9,22,22,32,39,48,32,22,22,39,18,12,18,12,15,12,18,39,9,48,27,22,80,80
19525,2003-06-17,49.167,48,32,22,22,39,18,12,18,12,15,12,18,39,9,48,27,22,80,80,56,80,56,48,48,48,22,32
19526,2003-06-18,60.177,12,15,12,18,39,9,48,27,22,80,80,56,80,56,48,48,48,22,32,48,67,11,11,27,48,39,27
19527,2003-06-19,14.084,22,80,80,56,80,56,48,48,48,22,32,48,67,11,11,27,48,39,27,27,18,12,12,9,12,18,6
19528,2003-06-20,11.063,48,22,32,48,67,11,11,27,48,39,27,27,18,12,12,9,12,18,6,5,9,15,9,12,15,12,12
19529,2003-06-21,22.115,48,39,27,27,18,12,12,9,12,18,6,5,9,15,9,12,15,12,12,39,22,27,7,12,27,12,27
19530,2003-06-22,12.073,12,18,6,5,9,15,9,12,15,12,12,39,22,27,7,12,27,12,27,12,7,15,7,6,15,22,15
19531,2003-06-23,18.105,15,12,12,39,22,27,7,12,27,12,27,12,7,15,7,6,15,22,15,27,27,18,22,9,12,12,18
19532,2003-06-24,23.115,27,12,27,12,7,15,7,6,15,22,15,27,27,18,22,9,12,12,18,27,27,32,32,32,9,7,15
19533,2003-06-25,16.094,15,22,15,27,27,18,22,9,12,12,18,27,27,32,32,32,9,7,15,7,9,22,12,12,18,22,27
19534,2003-06-26,16.094,12,12,18,27,27,32,32,32,9,7,15,7,9,22,12,12,18,22,27,18,15,15,18,27,15,9,15
19535,2003-06-27,31.136,9,7,15,7,9,22,12,12,18,22,27,18,15,15,18,27,15,9,15,27,18,39,27,48,39,27,22
19536,2003-06-28,42.157,18,22,27,18,15,15,18,27,15,9,15,27,18,39,27,48,39,27,22,15,39,18,94,67,39,27,39
19537,2003-06-29,24.126,15,9,15,27,18,39,27,48,39,27,22,15,39,18,94,67,39,27,39,22,18,27,39,18,22,22,27
19538,2003-06-30,17.094,39,27,22,15,39,18,94,67,39,27,39,22,18,27,39,18,22,22,27,18,27,32,15,7,12,12,12
19539,2003-07-01,8.042,39,27,39,22,18,27,39,18,22,22,27,18,27,32,15,7,12,12,12,7,9,7,6,9,9,6,7
19540,2003-07-02,12.073,22,22,27,18,27,32,15,7,12,12,12,7,9,7,6,9,9,6,7,5,7,12,12,12,15,27,9
19541,2003-07-03,19.105,12,12,12,7,9,7,6,9,9,6,7,5,7,12,12,12,15,27,9,12,12,5,7,18,22,48,27
19542,2003-07-04,22.115,9,6,7,5,7,12,12,12,15,27,9,12,12,5,7,18,22,48,27,22,22,18,32,27,22,15,15
19543,2003-07-05,18.105,15,27,9,12,12,5,7,18,22,48,27,22,22,18,32,27,22,15,15,27,18,22,9,22,18,15,12
19544,2003-07-06,9.052,22,48,27,22,22,18,32,27,22,15,15,27,18,22,9,22,18,15,12,7,7,5,7,18,15,9,7
19545,2003-07-07,11.063,22,15,15,27,18,22,9,22,18,15,12,7,7,5,7,18,15,9,7,12,9,22,7,18,9,6,4
19546,2003-07-08,3.01,18,15,12,7,7,5,7,18,15,9,7,12,9,22,7,18,9,6,4,2,2,2,3,6,4,4,0
19547,2003-07-09,4.01,15,9,7,12,9,22,7,18,9,6,4,2,2,2,3,6,4,4,0,2,6,3,3,4,2,6,5
19548,2003-07-10,7.042,9,6,4,2,2,2,3,6,4,4,0,2,6,3,3,4,2,6,5,5,5,7,7,12,4,5,12
19549,2003-07-11,52.167,4,4,0,2,6,3,3,4,2,6,5,5,5,7,7,12,4,5,12,12,32,80,48,56,56,67,67
19550,2003-07-12,43.157,2,6,5,5,5,7,7,12,4,5,12,12,32,80,48,56,56,67,67,80,11,56,18,27,15,22,18
19551,2003-07-13,13.073,4,5,12,12,32,80,48,56,56,67,67,80,11,56,18,27,15,22,18,15,12,18,9,9,18,9,12
19552,2003-07-14,14.084,56,67,67,80,11,56,18,27,15,22,18,15,12,18,9,9,18,9,12,7,9,12,5,15,18,15,27
19553,2003-07-15,28.126,15,22,18,15,12,18,9,9,18,9,12,7,9,12,5,15,18,15,27,48,39,12,39,9,6,32,39
19554,2003-07-16,48.167,18,9,12,7,9,12,5,15,18,15,27,48,39,12,39,9,6,32,39,32,32,56,80,80,22,27,56
19555,2003-07-17,18.105,18,15,27,48,39,12,39,9,6,32,39,32,32,56,80,80,22,27,56,39,15,7,12,18,12,22,18
19556,2003-07-18,15.094,6,32,39,32,32,56,80,80,22,27,56,39,15,7,12,18,12,22,18,15,22,6,5,7,12,15,39
19557,2003-07-19,30.136,22,27,56,39,15,7,12,18,12,22,18,15,22,6,5,7,12,15,39,32,9,12,27,27,32,32,67
19558,2003-07-20,17.094,12,22,18,15,22,6,5,7,12,15,39,32,9,12,27,27,32,32,67,32,15,15,12,15,12,15,22
19559,2003-07-21,7.042,12,15,39,32,9,12,27,27,32,32,67,32,15,15,12,15,12,15,22,22,9,6,4,5,3,5,3
19560,2003-07-22,6.031,32,32,67,32,15,15,12,15,12,15,22,22,9,6,4,5,3,5,3,7,4,7,9,5,7,7,2
19561,2003-07-23,9.052,12,15,22,22,9,6,4,5,3,5,3,7,4,7,9,5,7,7,2,6,7,6,6,7,18,9,15
19562,2003-07-24,7.042,3,5,3,7,4,7,9,5,7,7,2,6,7,6,6,7,18,9,15,9,5,2,2,5,6,7,22
19563,2003-07-25,8.042,7,7,2,6,7,6,6,7,18,9,15,9,5,2,2,5,6,7,22,5,5,22,9,9,4,4,5
19564,2003-07-26,33.136,18,9,15,9,5,2,2,5,6,7,22,5,5,22,9,9,4,4,5,9,9,9,18,32,48,80,56
19565,2003-07-27,22.115,6,7,22,5,5,22,9,9,4,4,5,9,9,9,18,32,48,80,56,48,27,32,22,18,12,12,6
19566,2003-07-28,21.115,4,4,5,9,9,9,18,32,48,80,56,48,27,32,22,18,12,12,6,7,6,7,15,56,39,18,18
19567,2003-07-29,38.146,48,80,56,48,27,32,22,18,12,12,6,7,6,7,15,56,39,18,18,22,39,18,18,48,48,56,56
19568,2003-07-30,27.126,12,12,6,7,6,7,15,56,39,18,18,22,39,18,18,48,48,56,56,18,27,27,32,27,27,32,27
19569,2003-07-31,35.146,39,18,18,22,39,18,18,48,48,56,56,18,27,27,32,27,27,32,27,27,27,27,67,39,27,27,39
19570,2003-08-01,39.146,48,56,56,18,27,27,32,27,27,32,27,27,27,27,67,39,27,27,39,56,48,32,32,56,15,18,56
19571,2003-08-02,21.115,27,32,27,27,27,27,67,39,27,27,39,56,48,32,32,56,15,18,56,27,18,18,12,12,22,32,27
19572,2003-08-03,14.084,27,27,39,56,48,32,32,56,15,18,56,27,18,18,12,12,22,32,27,15,18,12,15,6,9,15,18
19573,2003-08-04,10.052,15,18,56,27,18,18,12,12,22,32,27,15,18,12,15,6,9,15,18,5,6,12,7,3,9,18,18
19574,2003-08-05,7.042,22,32,27,15,18,12,15,6,9,15,18,5,6,12,7,3,9,18,18,15,4,4,4,4,4,6,15
19575,2003-08-06,32.136,9,15,18,5,6,12,7,3,9,18,18,15,4,4,4,4,4,6,15,67,56,67,22,22,7,7,9
19576,2003-08-07,32.136,9,18,18,15,4,4,4,4,4,6,15,67,56,67,22,22,7,7,9,4,6,6,7,27,48,11,48
19577,2003-08-08,33.136,4,6,15,67,56,67,22,22,7,7,9,4,6,6,7,27,48,11,48,48,56,39,32,15,27,32,18
19578,2003-08-09,14.084,7,7,9,4,6,6,7,27,48,11,48,48,56,39,32,15,27,32,18,9,9,18,12,12,9,15,27
19579,2003-08-10,9.052,48,11,48,48,56,39,32,15,27,32,18,9,9,18,12,12,9,15,27,27,6,7,7,7,6,9,6
19580,2003-08-11,10.052,27,32,18,9,9,18,12,12,9,15,27,27,6,7,7,7,6,9,6,6,7,6,6,9,9,15,18
19581,2003-08-12,26.126,9,15,27,27,6,7,7,7,6,9,6,6,7,6,6,9,9,15,18,22,27,39,27,32,27,18,15
19582,2003-08-13,15.084,6,9,6,6,7,6,6,9,9,15,18,22,27,39,27,32,27,18,15,15,32,12,6,12,7,12,22
19583,2003-08-14,14.084,9,15,18,22,27,39,27,32,27,18,15,15,32,12,6,12,7,12,22,15,18,18,7,9,12,18,15
19584,2003-08-15,11.063,27,18,15,15,32,12,6,12,7,12,22,15,18,18,7,9,12,18,15,9,7,9,7,9,18,12,18
19585,2003-08-16,8.052,7,12,22,15,18,18,7,9,12,18,15,9,7,9,7,9,18,12,18,12,9,6,6,12,12,6,4
19586,2003-08-17,20.105,12,18,15,9,7,9,7,9,18,12,18,12,9,6,6,12,12,6,4,3,2,2,2,39,27,32,56
19587,2003-08-18,8.198,18,12,18,12,9,6,6,12,12,6,4,3,2,2,2,39,27,32,56,67,94,32,11,32,54,94,80
19588,2003-08-19,19.105,12,6,4,3,2,2,2,39,27,32,56,67,94,32,11,32,54,94,80,67,22,12,9,7,18,12,7
19589,2003-08-20,17.094,27,32,56,67,94,32,11,32,54,94,80,67,22,12,9,7,18,12,7,4,15,15,6,12,18,15,48
19590,2003-08-21,58.177,54,94,80,67,22,12,9,7,18,12,7,4,15,15,6,12,18,15,48,32,39,80,32,56,67,80,80
19591,2003-08-22,46.157,18,12,7,4,15,15,6,12,18,15,48,32,39,80,32,56,67,80,80,56,48,39,39,67,48,39,32
19592,2003-08-23,36.146,18,15,48,32,39,80,32,56,67,80,80,56,48,39,39,67,48,39,32,27,56,67,39,39,27,18,18
19593,2003-08-24,20.105,67,80,80,56,48,39,39,67,48,39,32,27,56,67,39,39,27,18,18,15,15,39,18,18,9,32,12
19594,2003-08-25,20.105,48,39,32,27,56,67,39,39,27,18,18,15,15,39,18,18,9,32,12,27,39,32,15,15,18,7,9
19595,2003-08-26,11.063,27,18,18,15,15,39,18,18,9,32,12,27,39,32,15,15,18,7,9,22,5,3,9,7,12,12,15
19596,2003-08-27,8.052,9,32,12,27,39,32,15,15,18,7,9,22,5,3,9,7,12,12,15,7,7,7,7,7,9,12,12
19597,2003-08-28,18.105,18,7,9,22,5,3,9,7,12,12,15,7,7,7,7,7,9,12,12,18,18,18,32,12,18,15,15
19598,2003-08-29,16.094,12,12,15,7,7,7,7,7,9,12,12,18,18,18,32,12,18,15,15,4,5,5,15,15,22,48,12
19599,2003-08-30,14.084,9,12,12,18,18,18,32,12,18,15,15,4,5,5,15,15,22,48,12,27,32,9,12,9,9,7,5
19600,2003-08-31,6.031,18,15,15,4,5,5,15,15,22,48,12,27,32,9,12,9,9,7,5,5,7,6,6,7,6,7,4
19601,2003-09-01,13.084,22,48,12,27,32,9,12,9,9,7,5,5,7,6,6,7,6,7,4,7,22,18,5,5,12,27,9
19602,2003-09-02,12.073,9,7,5,5,7,6,6,7,6,7,4,7,22,18,5,5,12,27,9,18,6,6,9,27,9,6,15
19603,2003-09-03,15.084,6,7,4,7,22,18,5,5,12,27,9,18,6,6,9,27,9,6,15,15,15,12,18,12,12,18,18
19604,2003-09-04,22.115,12,27,9,18,6,6,9,27,9,6,15,15,15,12,18,12,12,18,18,18,18,22,15,27,15,27,32
19605,2003-09-05,16.094,9,6,15,15,15,12,18,12,12,18,18,18,18,22,15,27,15,27,32,27,22,18,15,15,18,7,5
19606,2003-09-06,8.052,12,18,18,18,18,22,15,27,15,27,32,27,22,18,15,15,18,7,5,12,7,7,9,7,7,9,9
19607,2003-09-07,4.01,15,27,32,27,22,18,15,15,18,7,5,12,7,7,9,7,7,9,9,9,7,3,0,2,5,4,2
19608,2003-09-08,5.021,18,7,5,12,7,7,9,7,7,9,9,9,7,3,0,2,5,4,2,3,2,2,3,7,5,6,15
19609,2003-09-09,22.115,7,9,9,9,7,3,0,2,5,4,2,3,2,2,3,7,5,6,15,7,7,9,32,32,18,32,39
19610,2003-09-10,21.115,5,4,2,3,2,2,3,7,5,6,15,7,7,9,32,32,18,32,39,48,7,9,39,15,15,22,15
19611,2003-09-11,14.084,5,6,15,7,7,9,32,32,18,32,39,48,7,9,39,15,15,22,15,27,27,5,9,7,12,15,12
19612,2003-09-12,9.052,18,32,39,48,7,9,39,15,15,22,15,27,27,5,9,7,12,15,12,9,18,15,7,7,6,7,5
19613,2003-09-13,8.042,15,22,15,27,27,5,9,7,12,15,12,9,18,15,7,7,6,7,5,18,15,9,6,2,2,4,9
19614,2003-09-14,4.021,12,15,12,9,18,15,7,7,6,7,5,18,15,9,6,2,2,4,9,5,3,4,2,5,5,5,6
