,date,ap_daily,ap1,ap2,ap3,ap4,apavg1,apavg2
6679,1999105,4.01,5,5,3,5,2.857142857142857,9.142857142857142
6680,1999106,18.105,5,4,6,6,7.285714285714286,2.857142857142857
6681,1999107,47.157,6,4,4,3,4.571428571428571,7.285714285714286
6682,1999108,6.031,80,48,22,22,5.428571428571429,4.571428571428571
6683,1999109,12.073,12,6,12,9,47.142857142857146,5.428571428571429
6684,1999110,24.126,3,4,7,5,7.857142857142857,47.142857142857146
6685,1999111,12.073,22,18,18,9,7.428571428571429,7.857142857142857
6686,1999112,4.01,6,9,12,32,21.857142857142858,7.428571428571429
6687,1999113,5.021,6,5,12,32,12.428571428571429,21.857142857142858
6688,1999114,6.021,3,4,6,5,9.142857142857142,12.428571428571429
6689,1999115,4.021,9,3,4,6,4.714285714285714,9.142857142857142
6690,1999116,6.031,0,2,4,6,5.857142857142857,4.714285714285714
6691,1999117,14.084,5,9,5,5,3.142857142857143,5.857142857142857
6692,1999118,19.105,4,4,7,9,5.428571428571429,3.142857142857143
6693,1999119,24.126,15,22,32,15,6.714285714285714,5.428571428571429
6694,1999120,23.115,15,39,18,18,19.285714285714285,6.714285714285714
6695,1999121,21.115,32,39,27,32,20.285714285714285,19.285714285714285
6696,1999122,11.063,27,27,22,15,28.142857142857142,20.285714285714285
6697,1999123,8.042,9,15,27,18,21.714285714285715,28.142857142857142
6698,1999124,4.01,15,12,18,7,14.142857142857142,21.714285714285715
6699,1999125,7.031,3,4,9,5,10.571428571428571,14.142857142857142
6700,1999126,9.052,4,5,5,3,5.0,10.571428571428571
6701,1999127,7.042,12,9,12,15,3.5714285714285716,5.0
6702,1999128,4.01,9,7,6,5,11.285714285714286,3.5714285714285716
6703,1999129,5.021,5,6,7,6,7.142857142857143,11.285714285714286
6704,1999130,4.01,5,6,4,3,5.0,7.142857142857143
6705,1999131,2.0,7,4,6,3,4.714285714285714,5.0
6706,1999132,8.052,0,0,3,4,5.0,4.714285714285714
6707,1999133,25.126,2,2,2,2,1.5714285714285714,5.0
6708,1999134,8.042,18,6,12,18,4.142857142857143,1.5714285714285714
6709,1999135,6.031,12,12,7,27,21.857142857142858,4.142857142857143
6710,1999136,3.01,7,5,5,5,12.571428571428571,21.857142857142858
6711,1999137,2.0,5,5,6,5,5.714285714285714,12.571428571428571
6712,1999138,27.126,0,0,0,5,4.714285714285714,5.714285714285714
6713,1999139,10.063,22,2,4,4,1.8571428571428572,4.714285714285714
6714,1999140,7.042,15,9,48,27,15.428571428571429,1.8571428571428572
6715,1999141,5.021,7,15,12,12,16.714285714285715,15.428571428571429
6716,1999142,3.01,12,12,6,7,9.142857142857142,16.714285714285715
6717,1999143,8.042,3,5,5,4,6.857142857142857,9.142857142857142
6718,1999144,11.063,7,3,2,3,3.857142857142857,6.857142857142857
6719,1999145,15.094,7,4,7,7,5.0,3.857142857142857
6720,1999146,6.031,27,27,12,6,7.857142857142857,5.0
6721,1999147,7.031,9,5,6,7,19.142857142857142,7.857142857142857
6722,1999148,7.031,7,6,6,9,5.857142857142857,19.142857142857142
6723,1999149,3.01,9,15,5,4,6.428571428571429,5.857142857142857
6724,1999150,4.01,5,9,9,6,7.142857142857143,6.428571428571429
6725,1999151,2.0,0,2,4,6,4.857142857142857,7.142857142857143
6726,1999152,6.031,3,4,7,9,2.5714285714285716,4.857142857142857
6727,1999153,10.052,2,5,2,0,4.428571428571429,2.5714285714285716
6728,1999154,7.031,15,9,9,9,3.0,4.428571428571429
6729,1999155,8.042,18,32,5,5,8.142857142857142,3.0
6730,1999156,4.01,6,6,5,3,11.0,8.142857142857142
6731,1999157,3.01,7,12,6,9,5.857142857142857,11.0
6732,1999158,5.021,2,4,6,3,6.0,5.857142857142857
6733,1999159,13.084,2,0,3,5,3.5714285714285716,6.0
6734,1999160,14.084,9,9,6,6,2.857142857142857,3.5714285714285716
6735,1999161,4.01,12,6,9,22,11.571428571428571,2.857142857142857
6736,1999162,4.01,9,18,22,27,10.285714285714286,11.571428571428571
6737,1999163,5.021,2,3,3,3,12.714285714285714,10.285714285714286
6738,1999164,4.021,9,7,6,4,3.0,12.714285714285714
6739,1999165,2.0,7,5,3,5,5.285714285714286,3.0
6740,1999166,6.021,2,6,5,3,4.428571428571429,5.285714285714286
6741,1999167,7.042,2,3,2,0,3.7142857142857144,4.428571428571429
6742,1999168,6.031,4,5,5,18,1.7142857142857142,3.7142857142857144
6743,1999169,6.031,7,5,12,5,7.857142857142857,1.7142857142857142
6744,1999170,4.01,4,5,4,5,7.0,7.857142857142857
6745,1999171,2.0,6,12,4,6,5.428571428571429,7.0
6746,1999172,2.0,2,2,3,5,5.857142857142857,5.428571428571429
6747,1999173,2.0,0,0,4,4,2.4285714285714284,5.857142857142857
6748,1999174,4.021,0,2,2,3,2.142857142857143,2.4285714285714284
6749,1999175,4.021,3,5,2,3,1.5714285714285714,2.142857142857143
6750,1999176,3.01,5,7,5,3,3.857142857142857,1.5714285714285714
6751,1999177,18.105,6,4,6,4,4.428571428571429,3.857142857142857
6752,1999178,25.126,7,4,3,3,4.142857142857143,4.428571428571429
6753,1999179,26.126,7,15,39,12,10.285714285714286,4.142857142857143
6754,1999180,7.031,9,22,56,27,16.571428571428573,10.285714285714286
6755,1999181,3.01,5,9,9,7,39.857142857142854,16.571428571428573
6756,1999182,6.031,4,4,7,9,7.285714285714286,39.857142857142854
6757,1999183,26.126,4,2,3,3,4.857142857142857,7.285714285714286
6758,1999184,9.052,22,12,12,4,3.5714285714285716,4.857142857142857
6759,1999185,2.0,15,32,27,27,20.428571428571427,3.5714285714285716
6760,1999186,2.0,0,5,2,7,19.714285714285715,20.428571428571427
6761,1999187,8.042,0,3,2,2,2.5714285714285716,19.714285714285715
6762,1999188,4.01,12,6,5,4,1.2857142857142858,2.5714285714285716
6763,1999189,6.031,5,9,12,15,5.857142857142857,1.2857142857142858
6764,1999190,4.01,7,6,7,4,7.285714285714286,5.857142857142857
6765,1999191,4.01,9,7,6,6,5.428571428571429,7.285714285714286
6766,1999192,4.01,2,3,3,2,5.428571428571429,5.428571428571429
6767,1999193,10.063,2,4,7,4,2.7142857142857144,5.428571428571429
6768,1999194,4.01,12,9,4,3,3.857142857142857,2.7142857142857144
6769,1999195,5.021,5,6,9,5,10.0,3.857142857142857
6770,1999196,8.052,2,3,6,5,5.142857142857143,10.0
6771,1999197,4.01,15,12,15,4,2.7142857142857144,5.142857142857143
6772,1999198,3.01,4,6,7,9,9.714285714285714,2.7142857142857144
6773,1999199,4.01,3,4,3,5,5.142857142857143,9.714285714285714
6774,1999200,4.01,3,2,4,5,3.2857142857142856,5.142857142857143
6775,1999201,5.021,6,5,3,4,3.857142857142857,3.2857142857142856
6776,1999202,14.084,3,3,2,3,4.142857142857143,3.857142857142857
6777,1999203,25.126,5,5,3,12,2.7142857142857144,4.142857142857143
6778,1999204,11.063,9,6,39,39,6.0,2.7142857142857144
6779,1999205,11.063,15,15,22,27,26.571428571428573,6.0
6780,1999206,8.042,18,6,15,15,14.571428571428571,26.571428571428573
6781,1999207,6.031,9,15,12,6,11.857142857142858,14.571428571428571
6782,1999208,5.021,7,12,15,4,8.714285714285714,11.857142857142858
6783,1999209,9.052,6,6,3,5,8.142857142857142,8.714285714285714
6784,1999210,6.031,3,2,4,3,5.571428571428571,8.142857142857142
6785,1999211,53.167,15,18,18,15,3.5714285714285716,5.571428571428571
6786,1999212,28.126,12,6,4,3,11.857142857142858,3.5714285714285716
6787,1999213,8.042,39,94,79,56,8.857142857142858,11.857142857142858
6788,1999214,6.031,32,39,56,9,48.42857142857143,8.857142857142858
6789,1999215,4.021,3,2,0,4,22.857142857142858,48.42857142857143
6790,1999216,10.052,7,5,6,9,3.857142857142857,22.857142857142858
6791,1999217,7.031,15,7,7,3,5.285714285714286,3.857142857142857
6792,1999218,15.084,9,5,3,6,10.714285714285714,5.285714285714286
6793,1999219,10.052,5,9,5,7,5.285714285714286,10.714285714285714
6794,1999220,7.042,22,18,22,27,7.0,5.285714285714286
6795,1999221,13.084,6,15,12,5,15.428571428571429,7.0
6796,1999222,5.021,22,22,12,3,7.0,15.428571428571429
6797,1999223,6.031,2,2,2,9,16.714285714285715,7.0
6798,1999224,8.042,12,9,9,7,3.0,16.714285714285715
6799,1999225,8.042,6,6,9,4,7.285714285714286,3.0
6800,1999226,4.01,7,12,6,4,7.0,7.285714285714286
6801,1999227,19.105,4,7,5,3,9.285714285714286,7.0
6802,1999228,29.136,4,4,4,4,4.714285714285714,9.285714285714286
6803,1999229,29.136,9,18,39,32,6.142857142857143,4.714285714285714
6804,1999230,28.126,39,18,39,39,23.714285714285715,6.142857142857143
6805,1999231,24.126,32,9,22,18,35.42857142857143,23.714285714285715
6806,1999232,36.146,27,15,15,48,24.285714285714285,35.42857142857143
6807,1999233,5.021,18,22,22,15,28.0,24.285714285714285
6808,1999234,12.073,6,22,15,39,31.285714285714285,28.0
6809,1999235,31.136,0,2,3,4,14.142857142857142,31.285714285714285
6810,1999236,29.136,67,32,22,18,3.2857142857142856,14.142857142857142
6811,1999237,9.052,22,27,27,27,29.714285714285715,3.2857142857142856
6812,1999238,16.094,9,18,18,27,26.285714285714285,29.714285714285715
6813,1999239,13.084,7,27,9,6,12.285714285714286,26.285714285714285
6814,1999240,12.073,15,27,22,27,10.285714285714286,12.285714285714286
6815,1999241,10.052,12,9,18,18,18.0,10.285714285714286
6816,1999242,23.115,12,12,12,15,13.285714285714286,18.0
6817,1999243,22.115,6,9,15,15,10.285714285714286,13.285714285714286
6818,1999244,20.105,15,22,22,27,19.571428571428573,10.285714285714286
6819,1999245,9.052,15,39,48,18,19.571428571428573,19.571428571428573
6820,1999246,15.084,18,15,15,15,28.428571428571427,19.571428571428573
6821,1999247,11.063,5,4,7,7,13.285714285714286,28.428571428571427
6822,1999248,6.031,9,9,4,15,12.857142857142858,13.285714285714286
6823,1999249,5.021,6,7,7,12,12.142857142857142,12.857142857142858
6824,1999250,18.105,4,6,4,3,8.0,12.142857142857142
6825,1999251,8.052,6,7,7,6,4.571428571428571,8.0
6826,1999252,9.052,15,32,27,12,11.0,4.571428571428571
6827,1999253,16.094,12,12,4,15,14.142857142857142,11.0
6828,1999254,10.063,9,4,6,6,9.0,14.142857142857142
6829,1999255,31.136,27,18,18,9,10.428571428571429,9.0
6830,1999256,46.157,12,5,4,4,15.142857142857142,10.428571428571429
6831,1999257,21.115,67,48,80,22,14.0,15.142857142857142
6832,1999258,27.126,39,22,48,48,52.57142857142857,14.0
6833,1999259,31.136,22,12,12,18,33.285714285714285,52.57142857142857
6834,1999260,16.094,18,6,15,12,28.714285714285715,33.285714285714285
6835,1999261,13.084,15,12,15,22,30.142857142857142,28.714285714285715
6836,1999262,9.052,5,9,22,32,12.428571428571429,30.142857142857142
6837,1999263,8.042,7,3,4,22,16.285714285714285,12.428571428571429
6838,1999264,11.063,7,7,6,6,9.428571428571429,16.285714285714285
6839,1999265,50.167,7,7,18,7,6.428571428571429,9.428571428571429
6840,1999266,28.126,15,22,18,7,7.857142857142857,6.428571428571429
6841,1999267,5.021,94,7,80,22,12.571428571428571,7.857142857142857
6842,1999268,4.01,5,7,7,7,43.714285714285715,12.571428571428571
6843,1999269,20.105,5,5,2,6,6.0,43.714285714285715
6844,1999270,43.157,0,3,3,4,3.857142857142857,6.0
6845,1999271,27.126,32,56,39,48,2.4285714285714284,3.857142857142857
6846,1999272,25.126,32,39,56,67,39.714285714285715,2.4285714285714284
6847,1999273,26.126,32,39,18,27,37.714285714285715,39.714285714285715
6848,1999274,9.052,39,32,15,18,29.285714285714285,37.714285714285715
6849,1999275,13.073,9,9,15,12,31.285714285714285,29.285714285714285
6850,1999276,8.042,15,5,15,6,9.714285714285714,31.285714285714285
6851,1999277,17.094,7,12,7,9,12.428571428571429,9.714285714285714
6852,1999278,18.105,5,12,5,12,8.285714285714286,12.428571428571429
6853,1999279,6.021,12,22,22,15,13.142857142857142,8.285714285714286
6854,1999280,5.021,3,27,12,22,16.142857142857142,13.142857142857142
6855,1999281,7.042,6,4,5,5,11.714285714285714,16.142857142857142
6856,1999282,6.031,5,4,5,2,5.714285714285714,11.714285714285714
6857,1999283,33.136,3,6,3,2,6.285714285714286,5.714285714285714
6858,1999284,29.136,12,15,12,6,3.857142857142857,6.285714285714286
6859,1999285,46.157,32,15,27,67,21.142857142857142,3.857142857142857
6860,1999286,23.115,48,48,18,39,31.428571428571427,21.142857142857142
6861,1999287,31.136,39,32,56,56,38.714285714285715,31.428571428571427
6862,1999288,31.136,18,18,27,27,33.857142857142854,38.714285714285715
6863,1999289,26.126,48,32,32,48,23.714285714285715,33.857142857142854
6864,1999290,21.115,27,12,18,39,38.142857142857146,23.714285714285715
6865,1999291,6.031,27,15,22,39,25.0,38.142857142857146
6866,1999292,6.021,4,7,5,12,26.571428571428573,25.0
6867,1999293,3.01,15,7,9,6,5.857142857142857,26.571428571428573
6868,1999294,20.105,3,2,2,0,8.571428571428571,5.857142857142857
6869,1999295,91.198,18,3,3,3,2.4285714285714284,8.571428571428571
6870,1999296,32.136,32,39,18,15,12.714285714285714,2.4285714285714284
6871,1999297,26.126,27,18,67,32,35.142857142857146,12.714285714285714
6872,1999298,16.094,39,27,32,48,30.428571428571427,35.142857142857146
6873,1999299,10.052,22,32,18,15,32.42857142857143,30.428571428571427
6874,1999300,19.105,3,3,9,18,19.714285714285715,32.42857142857143
6875,1999301,21.115,12,12,12,12,8.714285714285714,19.714285714285715
6876,1999302,9.052,9,12,15,39,15.0,8.714285714285714
6877,1999303,6.031,12,18,56,27,14.142857142857142,15.0
6878,1999304,10.052,4,12,12,4,19.428571428571427,14.142857142857142
6879,1999305,10.063,7,6,4,7,7.0,19.428571428571427
6880,1999306,7.031,12,15,6,7,8.571428571428571,7.0
6881,1999307,5.021,12,5,9,6,11.142857142857142,8.571428571428571
6882,1999308,5.021,15,7,5,4,7.571428571428571,11.142857142857142
6883,1999309,5.021,7,7,6,2,5.714285714285714,7.571428571428571
6884,1999310,10.052,5,5,3,3,5.428571428571429,5.714285714285714
6885,1999311,31.136,15,15,7,3,3.2857142857142856,5.428571428571429
6886,1999312,29.136,18,6,22,9,8.285714285714286,3.2857142857142856
6887,1999313,28.126,27,18,12,48,22.571428571428573,8.285714285714286
6888,1999314,18.105,22,32,32,22,26.857142857142858,22.571428571428573
6889,1999315,26.126,18,32,27,32,28.0,26.857142857142858
6890,1999316,10.063,22,22,22,18,22.0,28.0
6891,1999317,43.157,15,27,27,18,25.285714285714285,22.0
6892,1999318,11.073,32,15,15,7,16.0,25.285714285714285
6893,1999319,5.021,12,56,94,48,19.285714285714285,16.0
6894,1999320,14.084,9,12,15,12,34.0,19.285714285714285
6895,1999321,12.073,4,4,4,3,8.714285714285714,34.0
6896,1999322,17.094,7,12,12,32,7.0,8.714285714285714
6897,1999323,12.073,15,12,15,15,13.285714285714286,7.0
6898,1999324,9.052,12,18,22,15,15.0,13.285714285714286
6899,1999325,12.073,18,27,9,6,14.285714285714286,15.0
6900,1999326,11.063,9,6,4,4,13.285714285714286,14.285714285714286
6901,1999327,19.105,22,15,18,12,8.571428571428571,13.285714285714286
6902,1999328,21.115,7,4,5,7,14.428571428571429,8.571428571428571
6903,1999329,18.105,18,32,12,9,14.428571428571429,14.428571428571429
6904,1999330,4.01,7,9,15,15,23.428571428571427,14.428571428571429
6905,1999331,2.0,5,15,18,15,15.571428571428571,23.428571428571427
6906,1999332,8.042,0,0,0,2,9.571428571428571,15.571428571428571
6907,1999333,4.01,7,3,0,2,0.8571428571428571,9.571428571428571
6908,1999334,10.063,9,12,7,9,5.285714285714286,0.8571428571428571
6909,1999335,5.021,9,5,2,0,7.285714285714286,5.285714285714286
6910,1999336,5.021,9,12,9,4,6.714285714285714,7.285714285714286
6911,1999337,16.094,6,5,7,5,6.285714285714286,6.714285714285714
6912,1999338,30.136,12,9,6,3,4.285714285714286,6.285714285714286
6913,1999339,20.105,32,15,15,22,10.857142857142858,4.285714285714286
6914,1999340,18.105,27,18,22,48,24.857142857142858,10.857142857142858
6915,1999341,16.094,9,12,15,22,27.285714285714285,24.857142857142858
6916,1999342,14.084,22,9,15,15,18.571428571428573,27.285714285714285
6917,1999343,14.084,15,15,18,15,15.571428571428571,18.571428571428573
6918,1999344,10.052,18,18,12,15,15.142857142857142,15.571428571428571
6919,1999345,7.042,7,15,15,7,15.571428571428571,15.142857142857142
6920,1999346,11.063,4,7,18,15,9.714285714285714,15.571428571428571
6921,1999347,26.126,5,0,0,7,10.285714285714286,9.714285714285714
6922,1999348,3.0,27,18,22,15,4.857142857142857,10.285714285714286
6923,1999349,4.01,5,2,5,18,30.714285714285715,4.857142857142857
6924,1999350,5.021,2,0,5,4,5.285714285714286,30.714285714285715
6925,1999351,7.042,6,15,5,2,1.8571428571428572,5.285714285714286
6926,1999352,6.031,7,6,5,4,6.428571428571429,1.8571428571428572
6927,1999353,5.021,4,3,7,9,6.428571428571429,6.428571428571429
6928,1999354,3.01,4,9,9,12,5.0,6.428571428571429
6929,1999355,2.0,0,4,4,5,6.857142857142857,5.0
6930,1999356,1.0,2,6,3,4,3.0,6.857142857142857
6931,1999357,2.0,0,2,3,3,3.4285714285714284,3.0
6932,1999358,11.063,0,0,2,2,1.1428571428571428,3.4285714285714284
6933,1999359,10.063,9,6,3,5,0.5714285714285714,1.1428571428571428
6934,1999360,2.0,12,7,5,4,11.571428571428571,0.5714285714285714
6935,1999361,7.042,3,5,5,7,9.0,11.571428571428571
6936,1999362,8.042,18,6,2,2,2.857142857142857,9.0
6937,1999363,8.042,5,3,6,4,7.285714285714286,2.857142857142857
6938,1999364,11.063,18,18,9,5,5.571428571428571,7.285714285714286
6939,1999365,36.146,2,12,5,7,10.285714285714286,5.571428571428571
6940,20001,30.136,67,32,27,7,6.0,10.285714285714286
6941,20002,16.094,56,56,39,22,29.857142857142858,6.0
6942,20003,12.073,15,22,32,15,36.714285714285715,29.857142857142858
6943,20004,13.073,18,15,18,18,19.714285714285715,36.714285714285715
6944,20005,19.105,9,6,15,9,15.428571428571429,19.714285714285715
6945,20006,19.105,27,22,9,12,10.285714285714286,15.428571428571429
6946,20007,10.063,12,27,22,15,17.714285714285715,10.285714285714286
6947,20008,5.021,18,18,15,32,17.0,17.714285714285715
6948,20009,3.0,7,7,12,9,15.714285714285714,17.0
6949,200010,6.031,5,0,3,9,7.0,15.714285714285714
6950,200011,24.126,5,6,2,2,3.142857142857143,7.0
6951,200012,10.063,15,15,7,6,4.0,3.142857142857143
6952,200013,9.052,22,56,56,22,9.571428571428571,4.0
6953,200014,8.042,7,7,9,7,27.142857142857142,9.571428571428571
6954,200015,6.031,15,6,4,12,9.0,27.142857142857142
6955,200016,6.021,7,6,9,9,7.571428571428571,9.0
6956,200017,3.0,5,6,5,5,6.571428571428571,7.571428571428571
6957,200018,3.01,5,7,6,6,5.0,6.571428571428571
6958,200019,5.021,2,0,3,2,4.571428571428571,5.0
6959,200020,10.063,3,3,3,5,2.142857142857143,4.571428571428571
6960,200021,2.0,9,15,7,5,3.0,2.142857142857143
6961,200022,22.115,3,6,22,9,8.285714285714286,3.0
6962,200023,29.136,5,2,0,2,6.0,8.285714285714286
6963,200024,13.084,94,48,56,18,6.0,6.0
6964,200025,7.031,6,4,4,12,44.57142857142857,6.0
6965,200026,8.042,7,15,9,9,11.857142857142858,44.57142857142857
6966,200027,17.094,7,6,9,5,9.142857142857142,11.857142857142858
6967,200028,32.136,18,15,5,4,7.714285714285714,9.142857142857142
6968,200029,30.136,48,32,32,15,9.142857142857142,7.714285714285714
6969,200030,15.084,32,32,18,22,32.714285714285715,9.142857142857142
6970,200031,10.063,12,22,32,39,27.142857142857142,32.714285714285715
6971,200032,8.052,18,15,22,15,20.285714285714285,27.142857142857142
6972,200033,8.052,9,7,7,12,14.285714285714286,20.285714285714285
6973,200034,10.063,9,12,9,7,7.142857142857143,14.285714285714286
6974,200035,5.021,4,7,7,18,7.285714285714286,7.142857142857143
6975,200036,12.073,7,22,12,12,7.714285714285714,7.285714285714286
6976,200037,34.136,4,7,3,4,9.714285714285714,7.714285714285714
6977,200038,31.136,39,32,32,15,3.7142857142857144,9.714285714285714
6978,200039,15.094,56,48,39,18,31.428571428571427,3.7142857142857144
6979,200040,11.063,22,27,27,27,33.142857142857146,31.428571428571427
6980,200041,10.063,6,12,22,15,19.857142857142858,33.142857142857146
6981,200042,17.094,12,6,7,22,12.428571428571429,19.857142857142858
6982,200043,60.177,15,18,7,9,11.0,12.428571428571429
6983,200044,14.084,80,32,12,15,15.0,11.0
6984,200045,33.136,18,15,18,32,44.285714285714285,15.0
6985,200046,17.094,22,12,9,18,17.714285714285715,44.285714285714285
